batter_name,age,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,GB,SO,GDP,BU,fly,year
호잉,30.0,124.0,525.0,476.0,74.0,135.0,26.0,2.0,18.0,219.0,73.0,22.0,7.0,38.0,5.0,5.0,90.0,6.0,1.0,5.0,2019
김민하,22.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2011
김민하,25.0,55.0,98.0,94.0,23.0,25.0,8.0,0.0,2.0,39.0,7.0,3.0,1.0,2.0,1.0,0.0,34.0,0.0,1.0,0.0,2014
김민하,26.0,54.0,141.0,116.0,18.0,28.0,6.0,0.0,1.0,37.0,8.0,4.0,2.0,18.0,4.0,0.0,40.0,4.0,3.0,0.0,2015
김민하,27.0,46.0,49.0,45.0,8.0,9.0,1.0,0.0,1.0,13.0,1.0,4.0,0.0,1.0,1.0,0.0,19.0,2.0,2.0,0.0,2016
김민하,29.0,59.0,108.0,97.0,13.0,21.0,4.0,0.0,3.0,34.0,17.0,5.0,5.0,5.0,3.0,0.0,30.0,6.0,2.0,1.0,2018
김민하,30.0,72.0,140.0,125.0,14.0,32.0,6.0,0.0,2.0,44.0,14.0,5.0,2.0,9.0,3.0,0.0,41.0,4.0,2.0,1.0,2019
장진혁,25.0,50.0,48.0,42.0,9.0,9.0,4.0,1.0,0.0,15.0,2.0,1.0,2.0,4.0,2.0,0.0,11.0,0.0,0.0,0.0,2018
장진혁,26.0,113.0,349.0,315.0,42.0,80.0,16.0,5.0,1.0,109.0,24.0,13.0,5.0,26.0,5.0,0.0,74.0,4.0,2.0,1.0,2019
백창수,22.0,15.0,15.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2010
백창수,23.0,20.0,40.0,36.0,4.0,7.0,1.0,1.0,0.0,10.0,3.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,2011
백창수,26.0,51.0,96.0,84.0,15.0,17.0,2.0,0.0,1.0,22.0,10.0,3.0,4.0,10.0,0.0,0.0,17.0,2.0,1.0,1.0,2014
백창수,27.0,25.0,36.0,31.0,4.0,10.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2015
백창수,28.0,10.0,21.0,18.0,4.0,6.0,2.0,0.0,1.0,11.0,3.0,0.0,1.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,2016
백창수,29.0,52.0,122.0,101.0,15.0,33.0,9.0,0.0,4.0,54.0,18.0,1.0,0.0,12.0,4.0,0.0,18.0,4.0,3.0,2.0,2017
백창수,30.0,70.0,169.0,152.0,21.0,37.0,15.0,1.0,3.0,63.0,18.0,0.0,0.0,12.0,4.0,0.0,36.0,5.0,0.0,1.0,2018
백창수,31.0,16.0,48.0,44.0,4.0,10.0,3.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,2.0,0.0,18.0,1.0,2.0,0.0,2019
유장혁,19.0,38.0,61.0,55.0,10.0,9.0,1.0,0.0,1.0,13.0,4.0,3.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,1.0,2019
이도윤,22.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018
강상원,20.0,33.0,14.0,14.0,7.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2017
강상원,21.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2018
정경운,24.0,46.0,121.0,106.0,8.0,25.0,2.0,1.0,1.0,32.0,7.0,2.0,0.0,9.0,0.0,0.0,24.0,2.0,4.0,2.0,2017
정경운,25.0,22.0,16.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2018
강동우,24.0,123.0,468.0,414.0,74.0,124.0,23.0,8.0,10.0,193.0,30.0,22.0,7.0,42.0,1.0,1.0,68.0,5.0,11.0,0.0,1998
강동우,26.0,13.0,28.0,20.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,2000
강동우,27.0,125.0,403.0,347.0,54.0,87.0,15.0,2.0,6.0,124.0,42.0,6.0,1.0,49.0,3.0,0.0,44.0,9.0,2.0,1.0,2001
강동우,28.0,130.0,521.0,466.0,75.0,134.0,23.0,3.0,9.0,190.0,49.0,11.0,6.0,46.0,1.0,0.0,76.0,9.0,7.0,1.0,2002
강동우,29.0,130.0,520.0,443.0,61.0,118.0,19.0,4.0,9.0,172.0,57.0,8.0,4.0,53.0,5.0,0.0,51.0,17.0,15.0,4.0,2003
강동우,30.0,132.0,497.0,438.0,59.0,129.0,22.0,1.0,3.0,162.0,49.0,9.0,5.0,49.0,2.0,4.0,45.0,13.0,7.0,1.0,2004
강동우,31.0,125.0,429.0,367.0,61.0,88.0,15.0,3.0,6.0,127.0,38.0,9.0,1.0,43.0,3.0,2.0,68.0,8.0,13.0,3.0,2005
강동우,32.0,118.0,456.0,393.0,36.0,98.0,12.0,2.0,2.0,120.0,34.0,8.0,6.0,47.0,2.0,2.0,54.0,9.0,9.0,4.0,2006
강동우,33.0,25.0,48.0,43.0,1.0,7.0,1.0,1.0,1.0,13.0,6.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,0.0,0.0,2007
강동우,34.0,45.0,52.0,40.0,8.0,4.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,8.0,1.0,0.0,6.0,0.0,2.0,1.0,2008
강동우,35.0,128.0,585.0,506.0,88.0,153.0,30.0,2.0,10.0,217.0,48.0,27.0,3.0,69.0,1.0,0.0,58.0,6.0,4.0,5.0,2009
강동우,36.0,98.0,363.0,309.0,45.0,78.0,8.0,1.0,4.0,100.0,22.0,14.0,6.0,43.0,1.0,0.0,33.0,10.0,6.0,3.0,2010
강동우,37.0,133.0,599.0,518.0,83.0,149.0,13.0,3.0,13.0,207.0,51.0,17.0,15.0,62.0,2.0,1.0,71.0,9.0,12.0,4.0,2011
강동우,38.0,76.0,290.0,257.0,35.0,65.0,16.0,1.0,2.0,89.0,22.0,1.0,2.0,26.0,0.0,0.0,21.0,5.0,5.0,2.0,2012
강동우,39.0,26.0,60.0,52.0,4.0,11.0,1.0,1.0,0.0,14.0,3.0,0.0,0.0,7.0,0.0,0.0,7.0,1.0,0.0,1.0,2013
고동진,24.0,51.0,178.0,161.0,27.0,51.0,12.0,0.0,5.0,78.0,19.0,8.0,2.0,7.0,7.0,0.0,40.0,1.0,3.0,0.0,2004
고동진,25.0,94.0,291.0,250.0,42.0,50.0,14.0,0.0,3.0,73.0,11.0,11.0,3.0,23.0,16.0,0.0,45.0,4.0,2.0,0.0,2005
고동진,26.0,120.0,414.0,370.0,40.0,89.0,14.0,2.0,4.0,119.0,29.0,16.0,4.0,21.0,12.0,1.0,80.0,6.0,6.0,5.0,2006
고동진,27.0,124.0,473.0,394.0,68.0,98.0,8.0,5.0,1.0,119.0,37.0,10.0,4.0,50.0,16.0,2.0,67.0,6.0,11.0,2.0,2007
고동진,28.0,31.0,97.0,87.0,14.0,19.0,5.0,0.0,0.0,24.0,5.0,2.0,0.0,6.0,0.0,0.0,13.0,4.0,4.0,0.0,2008
고동진,31.0,97.0,222.0,195.0,31.0,49.0,9.0,0.0,3.0,67.0,19.0,3.0,2.0,15.0,5.0,0.0,33.0,5.0,6.0,1.0,2011
고동진,32.0,110.0,334.0,281.0,32.0,76.0,12.0,0.0,3.0,97.0,29.0,8.0,9.0,38.0,5.0,1.0,48.0,10.0,10.0,0.0,2012
고동진,33.0,93.0,360.0,312.0,31.0,85.0,14.0,0.0,1.0,102.0,31.0,4.0,8.0,34.0,6.0,0.0,54.0,11.0,3.0,5.0,2013
고동진,34.0,73.0,213.0,187.0,21.0,45.0,5.0,0.0,1.0,53.0,14.0,0.0,2.0,18.0,2.0,0.0,35.0,2.0,3.0,3.0,2014
고동진,35.0,27.0,70.0,59.0,5.0,10.0,4.0,0.0,0.0,14.0,7.0,0.0,0.0,2.0,4.0,0.0,13.0,3.0,5.0,0.0,2015
김강석,24.0,3.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009
김강석,25.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2010
김경언,19.0,65.0,109.0,94.0,15.0,27.0,6.0,0.0,1.0,36.0,7.0,1.0,2.0,10.0,0.0,0.0,28.0,2.0,3.0,2.0,2001
김경언,20.0,107.0,323.0,274.0,45.0,72.0,16.0,1.0,1.0,93.0,33.0,11.0,4.0,45.0,2.0,0.0,66.0,1.0,1.0,1.0,2002
김경언,21.0,125.0,388.0,329.0,36.0,85.0,12.0,4.0,4.0,117.0,46.0,7.0,7.0,38.0,3.0,1.0,58.0,2.0,14.0,4.0,2003
김경언,22.0,114.0,220.0,189.0,20.0,46.0,6.0,2.0,3.0,65.0,25.0,6.0,2.0,21.0,1.0,2.0,39.0,6.0,5.0,4.0,2004
김경언,23.0,78.0,202.0,188.0,23.0,51.0,10.0,1.0,5.0,78.0,19.0,2.0,2.0,8.0,2.0,0.0,38.0,1.0,4.0,0.0,2005
김경언,24.0,73.0,114.0,100.0,14.0,18.0,5.0,0.0,0.0,23.0,8.0,1.0,1.0,9.0,3.0,1.0,24.0,1.0,2.0,0.0,2006
김경언,26.0,8.0,20.0,20.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2008
김경언,27.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009
김경언,28.0,50.0,184.0,158.0,19.0,40.0,7.0,2.0,0.0,51.0,11.0,8.0,4.0,23.0,0.0,1.0,29.0,2.0,2.0,1.0,2010
김경언,29.0,81.0,204.0,173.0,22.0,42.0,4.0,0.0,2.0,52.0,15.0,5.0,5.0,25.0,1.0,0.0,39.0,3.0,4.0,1.0,2011
김경언,30.0,110.0,313.0,268.0,25.0,65.0,14.0,2.0,4.0,95.0,31.0,7.0,4.0,39.0,1.0,2.0,73.0,1.0,4.0,1.0,2012
김경언,31.0,70.0,249.0,214.0,24.0,59.0,14.0,1.0,1.0,78.0,24.0,2.0,5.0,26.0,3.0,0.0,53.0,5.0,1.0,5.0,2013
김경언,32.0,89.0,355.0,300.0,43.0,94.0,16.0,3.0,8.0,140.0,52.0,1.0,3.0,40.0,4.0,0.0,42.0,8.0,7.0,4.0,2014
김경언,33.0,107.0,437.0,377.0,58.0,127.0,21.0,1.0,16.0,198.0,78.0,1.0,3.0,50.0,2.0,3.0,89.0,9.0,5.0,3.0,2015
김경언,34.0,66.0,217.0,182.0,23.0,48.0,6.0,1.0,5.0,71.0,25.0,3.0,0.0,28.0,2.0,0.0,46.0,7.0,2.0,3.0,2016
김경언,35.0,38.0,118.0,105.0,17.0,26.0,7.0,0.0,5.0,48.0,17.0,1.0,0.0,12.0,1.0,0.0,27.0,1.0,0.0,0.0,2017
김동영,22.0,16.0,19.0,16.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,2007
김동영,23.0,4.0,5.0,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2008
김동영,25.0,3.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2010
박노민,19.0,4.0,9.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2004
박노민,20.0,9.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2005
박노민,24.0,46.0,100.0,93.0,8.0,21.0,3.0,0.0,5.0,39.0,14.0,1.0,0.0,5.0,1.0,0.0,33.0,1.0,1.0,0.0,2009
박노민,25.0,21.0,39.0,37.0,3.0,7.0,3.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,0.0,2010
박노민,26.0,37.0,81.0,72.0,10.0,18.0,3.0,0.0,2.0,27.0,11.0,1.0,0.0,6.0,1.0,0.0,16.0,1.0,2.0,0.0,2011
박노민,27.0,19.0,47.0,41.0,1.0,7.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,13.0,1.0,0.0,0.0,2012
박노민,28.0,27.0,68.0,64.0,4.0,14.0,4.0,0.0,0.0,18.0,7.0,1.0,0.0,2.0,0.0,0.0,23.0,2.0,2.0,0.0,2013
박노민,29.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
박노민,30.0,23.0,26.0,24.0,1.0,8.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,2015
박노민,31.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2016
백승룡,23.0,39.0,79.0,63.0,9.0,8.0,2.0,0.0,0.0,10.0,3.0,1.0,2.0,7.0,4.0,0.0,15.0,1.0,4.0,1.0,2005
백승룡,24.0,37.0,47.0,36.0,6.0,5.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,8.0,2.0,0.0,14.0,0.0,1.0,0.0,2006
백승룡,25.0,8.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2007
백승룡,26.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008
백승룡,29.0,38.0,64.0,51.0,7.0,9.0,2.0,0.0,0.0,11.0,3.0,1.0,1.0,7.0,2.0,0.0,13.0,1.0,4.0,0.0,2011
백승룡,30.0,33.0,62.0,52.0,3.0,12.0,1.0,0.0,0.0,13.0,3.0,3.0,0.0,6.0,3.0,0.0,20.0,0.0,1.0,0.0,2012
백승룡,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013
송주호,25.0,28.0,34.0,31.0,5.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,2013
송주호,26.0,17.0,26.0,22.0,5.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,2014
송주호,27.0,121.0,156.0,140.0,18.0,28.0,6.0,0.0,1.0,37.0,9.0,6.0,1.0,7.0,1.0,0.0,36.0,1.0,8.0,0.0,2015
송주호,28.0,33.0,52.0,47.0,3.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,0.0,0.0,12.0,1.0,2.0,0.0,2016
이대수,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002
이대수,22.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2003
이대수,23.0,105.0,115.0,103.0,11.0,17.0,2.0,0.0,0.0,19.0,5.0,0.0,1.0,5.0,2.0,0.0,31.0,0.0,4.0,0.0,2004
이대수,24.0,99.0,70.0,59.0,11.0,12.0,3.0,1.0,0.0,17.0,4.0,1.0,1.0,4.0,3.0,0.0,19.0,2.0,4.0,0.0,2005
이대수,25.0,122.0,428.0,387.0,46.0,98.0,15.0,4.0,5.0,136.0,26.0,5.0,1.0,25.0,5.0,0.0,68.0,6.0,11.0,0.0,2006
이대수,26.0,109.0,366.0,310.0,33.0,78.0,14.0,1.0,3.0,103.0,36.0,5.0,3.0,29.0,7.0,0.0,47.0,7.0,14.0,6.0,2007
이대수,27.0,90.0,237.0,213.0,22.0,60.0,9.0,3.0,2.0,81.0,23.0,2.0,4.0,16.0,5.0,0.0,28.0,7.0,2.0,1.0,2008
이대수,28.0,38.0,66.0,61.0,5.0,16.0,4.0,1.0,0.0,22.0,7.0,1.0,1.0,3.0,1.0,0.0,11.0,5.0,1.0,0.0,2009
이대수,29.0,125.0,416.0,375.0,33.0,87.0,13.0,1.0,7.0,123.0,37.0,2.0,4.0,26.0,6.0,0.0,57.0,4.0,6.0,3.0,2010
이대수,30.0,122.0,420.0,366.0,46.0,110.0,16.0,3.0,8.0,156.0,50.0,8.0,8.0,31.0,5.0,0.0,64.0,5.0,14.0,4.0,2011
이대수,31.0,118.0,425.0,376.0,36.0,105.0,23.0,4.0,4.0,148.0,48.0,5.0,1.0,27.0,3.0,0.0,57.0,9.0,14.0,5.0,2012
이대수,32.0,122.0,448.0,390.0,54.0,100.0,23.0,2.0,4.0,139.0,42.0,11.0,4.0,38.0,6.0,0.0,88.0,10.0,11.0,3.0,2013
이대수,33.0,15.0,28.0,25.0,1.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,2014
이대수,34.0,36.0,86.0,72.0,9.0,19.0,3.0,0.0,2.0,28.0,12.0,0.0,1.0,6.0,1.0,0.0,23.0,6.0,6.0,1.0,2015
이대수,35.0,14.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,2016
이대수,36.0,58.0,124.0,105.0,18.0,29.0,5.0,1.0,0.0,36.0,4.0,3.0,0.0,10.0,2.0,0.0,20.0,1.0,7.0,0.0,2017
이대수,37.0,4.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2018
이시찬,19.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2004
이시찬,20.0,13.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2005
이시찬,21.0,14.0,28.0,27.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,2006
이시찬,25.0,13.0,26.0,23.0,3.0,4.0,2.0,0.0,0.0,6.0,2.0,5.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,2010
이시찬,26.0,33.0,23.0,19.0,6.0,2.0,0.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,2011
이시찬,27.0,60.0,47.0,41.0,16.0,8.0,1.0,0.0,0.0,9.0,4.0,9.0,2.0,3.0,0.0,0.0,8.0,1.0,2.0,1.0,2012
이시찬,28.0,97.0,181.0,165.0,20.0,33.0,4.0,0.0,1.0,40.0,13.0,16.0,3.0,9.0,2.0,1.0,29.0,7.0,5.0,0.0,2013
이시찬,29.0,45.0,119.0,105.0,14.0,30.0,4.0,0.0,0.0,34.0,9.0,4.0,1.0,10.0,0.0,0.0,19.0,3.0,3.0,1.0,2014
이시찬,30.0,34.0,72.0,64.0,7.0,18.0,1.0,0.0,0.0,19.0,6.0,1.0,1.0,4.0,1.0,0.0,12.0,3.0,1.0,2.0,2015
이양기,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2003
이양기,23.0,10.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2004
이양기,24.0,10.0,12.0,11.0,5.0,5.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2005
이양기,28.0,15.0,24.0,21.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,0.0,2009
이양기,29.0,27.0,57.0,44.0,4.0,6.0,1.0,0.0,1.0,10.0,3.0,3.0,0.0,7.0,5.0,0.0,10.0,1.0,1.0,0.0,2010
이양기,30.0,93.0,164.0,147.0,9.0,41.0,13.0,0.0,0.0,54.0,17.0,3.0,0.0,9.0,6.0,0.0,31.0,5.0,2.0,0.0,2011
이양기,31.0,35.0,54.0,49.0,8.0,11.0,2.0,0.0,0.0,13.0,6.0,0.0,0.0,2.0,3.0,0.0,11.0,1.0,0.0,0.0,2012
이양기,32.0,56.0,209.0,185.0,16.0,57.0,8.0,1.0,3.0,76.0,30.0,0.0,0.0,17.0,5.0,0.0,25.0,10.0,1.0,1.0,2013
이양기,33.0,45.0,139.0,125.0,13.0,33.0,5.0,0.0,0.0,38.0,6.0,1.0,0.0,10.0,2.0,0.0,19.0,3.0,1.0,1.0,2014
이양기,35.0,17.0,58.0,52.0,5.0,15.0,2.0,0.0,1.0,20.0,9.0,0.0,0.0,2.0,2.0,0.0,8.0,6.0,1.0,1.0,2016
이양기,36.0,17.0,48.0,44.0,0.0,10.0,1.0,0.0,0.0,11.0,3.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,2.0,0.0,2017
이여상,23.0,4.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2007
이여상,24.0,94.0,192.0,173.0,19.0,36.0,8.0,0.0,2.0,50.0,15.0,7.0,2.0,13.0,2.0,0.0,47.0,2.0,4.0,0.0,2008
이여상,25.0,79.0,222.0,199.0,21.0,50.0,5.0,1.0,6.0,75.0,28.0,4.0,1.0,15.0,4.0,0.0,65.0,5.0,2.0,2.0,2009
이여상,26.0,14.0,15.0,14.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2010
이여상,27.0,120.0,372.0,320.0,31.0,71.0,15.0,2.0,3.0,99.0,38.0,15.0,4.0,24.0,4.0,0.0,67.0,11.0,19.0,5.0,2011
이여상,28.0,86.0,211.0,182.0,18.0,43.0,7.0,0.0,3.0,59.0,19.0,7.0,2.0,15.0,2.0,0.0,40.0,5.0,12.0,0.0,2012
이여상,29.0,14.0,22.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2013
이여상,31.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2015
이여상,32.0,61.0,83.0,72.0,10.0,18.0,3.0,1.0,0.0,23.0,7.0,2.0,2.0,7.0,0.0,0.0,25.0,0.0,3.0,1.0,2016
이종환,24.0,47.0,93.0,87.0,8.0,15.0,5.0,1.0,2.0,28.0,13.0,0.0,0.0,6.0,0.0,1.0,31.0,0.0,0.0,0.0,2010
이종환,26.0,6.0,13.0,13.0,2.0,5.0,2.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2012
이종환,27.0,42.0,135.0,123.0,6.0,35.0,9.0,0.0,1.0,47.0,12.0,1.0,0.0,12.0,0.0,0.0,30.0,1.0,0.0,0.0,2013
이종환,28.0,92.0,138.0,122.0,14.0,35.0,9.0,0.0,2.0,50.0,23.0,0.0,2.0,11.0,2.0,0.0,33.0,1.0,2.0,1.0,2014
이종환,29.0,44.0,106.0,100.0,14.0,29.0,4.0,0.0,0.0,33.0,12.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,0.0,0.0,2015
이종환,30.0,31.0,33.0,29.0,3.0,8.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,3.0,0.0,2.0,10.0,1.0,0.0,1.0,2016
이종환,31.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017
이희근,23.0,84.0,135.0,119.0,6.0,25.0,3.0,0.0,0.0,28.0,9.0,2.0,0.0,9.0,2.0,0.0,24.0,1.0,4.0,1.0,2008
이희근,24.0,42.0,47.0,38.0,5.0,6.0,1.0,0.0,1.0,10.0,4.0,0.0,0.0,4.0,2.0,0.0,12.0,1.0,3.0,0.0,2009
이희근,25.0,82.0,158.0,136.0,14.0,25.0,1.0,0.0,0.0,26.0,12.0,2.0,2.0,10.0,6.0,0.0,33.0,6.0,5.0,1.0,2010
이희근,26.0,75.0,138.0,123.0,17.0,29.0,3.0,1.0,1.0,37.0,10.0,1.0,0.0,4.0,3.0,0.0,26.0,2.0,8.0,0.0,2011
이희근,29.0,6.0,14.0,13.0,2.0,3.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2014
임익준,22.0,64.0,67.0,63.0,10.0,11.0,0.0,0.0,0.0,11.0,5.0,4.0,3.0,0.0,0.0,0.0,16.0,3.0,3.0,1.0,2010
임익준,24.0,10.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2012
임익준,25.0,36.0,67.0,63.0,6.0,16.0,1.0,0.0,0.0,17.0,1.0,1.0,3.0,4.0,0.0,0.0,13.0,3.0,0.0,0.0,2013
임익준,26.0,6.0,10.0,10.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2014
임익준,27.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2015
임익준,28.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016
임익준,29.0,30.0,47.0,36.0,7.0,9.0,1.0,0.0,0.0,10.0,2.0,1.0,0.0,7.0,0.0,0.0,8.0,2.0,4.0,0.0,2017
장민석,26.0,9.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2008
장민석,27.0,15.0,27.0,25.0,3.0,5.0,1.0,0.0,0.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,2009
장민석,28.0,119.0,493.0,435.0,60.0,123.0,16.0,10.0,1.0,162.0,47.0,41.0,14.0,41.0,1.0,0.0,74.0,6.0,12.0,4.0,2010
장민석,29.0,84.0,297.0,265.0,35.0,64.0,8.0,1.0,3.0,83.0,15.0,11.0,7.0,16.0,2.0,0.0,54.0,4.0,14.0,0.0,2011
